SiteNumber,SiteLongit,SiteLatitu,slo,wti,accumulati,Dis_Sea,Slope_degr,TWI,curv,curv_profi,Area,handMean,Altitude,imp,Dis_storm,Soil_Point,Soil_Mean,Rain_MAX,Rain_Mean,Wind_MAX,Wind_Mean,Wind_Point,Rain_Point,Tide_Mean,Tide_Point,RiverDisMn,Mean_Gage_height,Slope-Invariability,Max_Gage_height
1393450,-74.221944,40.675,2.15177,-4.18803,612733,0.158412,1.0022,17.316022,135832000,-259442000.0,43865800,15.1279,0.0,55.1418,0.462752,0.392925,0.392925,0.043885,0.040762,34.8452,33.415523,34.8432,0.037445,0.866366,0.833191,34148.57112,15.9275,1.284606136,27.84
1394500,-74.311667,40.6875,4.10294,-4.65707,812221,0.200498,3.71457,16.326804,129302000,-16100700000.0,64145400,36.067,66.17,28.1259,0.49942,0.392925,0.392925,0.043086,0.04178,32.584633,31.50448,31.9409,0.042364,0.941136,0.937824,33920.65365,2.798125,1.192561602,10.81
1394620,-74.313056,40.673056,3.9708,-4.61375,1008720,0.187282,3.54919,16.588426,138286000,16697400000.0,78733000,33.5803,57.16,28.0853,0.485913,0.392925,0.392979,0.043086,0.04175,32.584633,31.522639,32.0986,0.042614,0.949865,0.937824,33089.80885,4.848021,1.097456907,13.65
1395000,-74.283333,40.618889,3.42729,-4.48359,1307430,0.126617,4.63776,16.58313,151830000,24504900000.0,104632000,27.3975,8.77,29.9756,0.425665,0.388148,0.392907,0.047299,0.042121,33.260151,31.734767,32.7509,0.04785,0.948924,0.895682,31945.30063,2.138889,1.08289558,11.48
1396000,-74.299722,40.605833,1.93261,-4.16571,681185,0.119952,4.91774,15.872952,166291008,-10429600000.0,54881000,11.4603,19.99,24.1118,0.417614,0.388148,0.39658,0.044226,0.041595,32.563267,31.597579,32.5268,0.044226,1.007536,0.924814,38339.3113,4.520313,1.368108666,7.26
1398500,-74.636111,40.708333,5.61909,-4.75143,890918,0.427844,15.7807,14.960171,92781000,-15667100000.0,68748200,45.9387,224.49,2.36965,0.608584,0.42379,0.42638,0.020701,0.012058,28.632208,28.304322,28.2952,0.007522,1.46112,1.4802,47043.91493,2.748646,1.264137313,6.01
1399500,-74.730278,40.7275,4.36498,-4.07214,1150020,0.519197,21.7966,14.869327,87170800,12886600000.0,91331700,34.5154,284.14,6.07547,0.652882,0.42379,0.415606,0.018202,0.010563,28.113359,27.695985,28.1156,0.006555,1.564152,1.65283,49519.19091,2.193542,0.791464877,4.05
1379845,-74.56,40.886111,6.47454,-4.80403,1544490,0.494331,4.40114,16.801689,236540992,23950600000.0,121764000,42.3261,561.83,7.03726,0.758612,0.379449,0.382259,0.028816,0.017612,28.516441,27.710104,28.2352,0.0219,1.390104,1.37152,44785.49258,3.171354,0.890127345,6.21
1381400,-74.511944,40.812222,5.92019,-4.94357,453203,0.406308,0.230364,18.318295,125505000,-2298050000.0,36284600,51.1743,310.0,2.70978,0.674364,0.428673,0.428673,0.026835,0.022297,29.208117,28.800499,29.1137,0.026835,1.340236,1.28496,45426.88253,3.105417,1.631712754,8.72
1381500,-74.456944,40.807222,5.48079,-4.829,875333,0.372005,1.37353,17.372151,122460000,-1331540000.0,67403700,47.2128,260.01,9.44897,0.654447,0.428673,0.428673,0.034556,0.025161,29.659536,28.985777,29.5149,0.033867,1.298685,1.19134,42166.61805,3.166259,1.298498412,7.31
1379500,-74.389722,40.726111,3.22931,-4.21614,3188470,0.268472,2.55402,18.062776,107938000,11199900000.0,256255000,21.5189,193.51,7.27068,0.557989,0.428673,0.428318,0.040548,0.023738,30.975368,29.387272,30.4944,0.038717,1.267645,1.06998,36489.84586,4.73875,1.275240638,8.27
1379530,-74.353611,40.744444,3.45838,-4.59788,373776,0.26855,1.27053,16.595939,121148000,1114310000.0,29251400,30.2248,159.64,17.0672,0.565697,0.392925,0.392925,0.04118,0.039379,31.016573,30.284444,30.6183,0.040099,0.983556,1.02795,35478.99507,12.185651,0.832487235,15.04
1381800,-74.347222,40.845,3.75986,-4.3485,4402280,0.361248,7.82132,17.275515,115882000,19172300000.0,178900000,29.774,162.0,16.6637,0.660628,0.392925,0.42358,0.037717,0.031338,30.009066,29.276689,28.8882,0.034475,1.216461,1.06721,36653.89089,5.9275,1.191002972,9.73
1381900,-74.321667,40.8625,4.24951,-4.43128,11305300,0.368773,4.05726,18.872828,167467008,-18876100000.0,907671000,28.6594,149.26,11.379,0.670434,0.392925,0.407053,0.04118,0.027912,31.016573,29.052268,28.5167,0.032734,1.241652,1.06338,27730.50761,17.799583,1.249688688,21.66
1389492,-74.234444,40.884444,5.6257,-4.63966,24636700,0.337405,5.95391,19.270775,269831008,45268200.0,1974090000,37.9929,150.0,9.47862,0.667572,0.393614,0.398908,0.188647,0.045915,31.538607,29.376764,28.9301,0.037073,1.254255,1.01811,19949.845,9.636458,1.149410837,12.17
1389500,-74.226111,40.884722,5.62551,-4.6396,24645500,0.333236,14.0604,18.400624,269804000,-40499400000.0,1974510000,37.988,120.0,9.48778,0.66555,0.393614,0.398907,0.188647,0.045915,31.538607,29.376764,28.9301,0.037073,1.254255,1.01811,19949.74467,3.978438,1.149560723,9.3
1389534,-74.235556,40.845,4.2305,-4.78582,183720,0.305551,1.21822,15.925901,98391200,3314980000.0,13662200,35.6851,300.08,26.9311,0.629951,0.392925,0.392925,0.041242,0.03867,30.209881,29.633499,28.9742,0.036119,0.958614,0.959702,36765.22737,2.950288,1.211101344,4.16
1389550,-74.222222,40.871944,4.35681,-4.75968,296400,0.320314,5.4446,14.939614,96257504,37070900000.0,22115600,35.1442,165.69,26.3936,0.652196,0.392925,0.392925,0.044912,0.039161,30.209881,29.508617,29.3005,0.040842,0.965397,0.998224,35838.30133,2.581146,0.981270409,6.98
1393890,-74.270556,40.734722,4.08982,-4.70631,179197,0.231619,6.52033,14.256502,75576800,39845100000.0,13624200,42.4505,114.6,36.5927,0.533531,0.392925,0.392925,0.043086,0.042265,32.428905,31.646596,32.175,0.04213,0.908916,0.911231,35998.28272,3.840104,1.229117859,9.17
1393895,-74.285,40.722778,4.04136,-4.70461,249824,0.224728,6.77183,14.55091,68673600,-41996500000.0,18716100,40.8852,88.9,33.4571,0.526015,0.392925,0.392925,0.043086,0.042212,32.432995,31.736186,31.9559,0.042121,0.910931,0.93189,35534.82675,3.398646,1.146791798,10.37
1394000,-74.3075,40.731667,5.41684,-4.86124,216838,0.241447,6.53032,14.445636,101996000,8130080000.0,15809200,48.0278,173.65,14.512,0.540743,0.392925,0.392925,0.041886,0.041141,31.537636,30.949112,31.3674,0.041711,0.946387,0.953372,36095.96712,2.051667,0.899421002,4.99
1389890,-74.128333,40.885833,5.50721,-4.63201,26258900,0.29429,0.237283,22.353947,262322000,540786000.0,2104410000,37.3788,24.52,11.2654,0.639757,0.393614,0.398588,0.188647,0.046344,31.538607,29.433527,31.03,0.067359,1.241824,0.979504,19064.2917,2.2825,1.20498207,4.98
1392170,-74.187778,40.8,3.14268,-4.47281,253189,0.241191,4.84924,14.897187,156347008,168000000000.0,20167700,23.868,100.0,33.0076,0.573557,0.392925,0.392956,0.056316,0.051741,31.480993,30.683356,31.6175,0.05322,0.930177,0.86555,35194.72634,3.106806,1.331654039,10.02
1392500,-74.171667,40.788056,3.15384,-4.46506,352957,0.222384,2.69799,15.808083,83680896,-1768420000.0,27681200,24.9372,62.6,41.1187,0.557646,0.392925,0.392925,0.054137,0.046264,32.58799,31.284171,31.9977,0.054137,0.90749,0.852266,34650.11368,3.096076,1.107351152,9.31
1379773,-74.539722,40.96,6.8066,-4.21996,129701,0.545727,4.01909,14.414384,394547008,19852500000.0,9566240,24.1873,712.54,2.21871,0.824087,0.379449,0.379449,0.028816,0.023257,28.516441,28.267849,27.9574,0.021735,1.338329,1.35049,48488.7989,1.849479,0.571905571,2.8
1379780,-74.557222,40.949444,7.03592,-4.3945,176824,0.545528,3.98376,14.733041,345019008,25500800000.0,13313300,34.7506,694.91,4.26636,0.818745,0.379449,0.379449,0.028816,0.022517,28.516441,28.17425,27.7315,0.01653,1.342771,1.38876,48366.87533,2.740833,0.609879608,3.2
1380450,-74.419167,40.9075,6.05614,-4.77248,3762630,0.444278,1.73657,18.604186,258652992,-3254500000.0,301197000,37.4889,479.0,7.88192,0.740488,0.379449,0.38547,0.038434,0.024342,29.290871,28.333989,29.2265,0.035256,1.331513,1.20017,39328.85505,1.395312,1.067226524,4.11
1382210,-74.501667,41.039722,6.0255,-4.68749,885374,0.598533,15.5772,14.967531,290915008,43518700000.0,69477600,36.5929,790.0,0.70844,0.890287,0.379449,0.37436,0.024912,0.0208,28.373714,27.848911,28.0781,0.021348,1.379775,1.35098,51470.30122,4.988854,1.353158923,7.61
1382385,-74.408333,41.024722,5.96725,-4.67728,2049830,0.550792,6.02977,16.771662,270944992,69155700000.0,156105000,34.486,610.0,1.24334,0.850224,0.379449,0.376441,0.035156,0.025303,29.150587,28.322617,29.1085,0.034776,1.34763,1.27019,45738.19316,5.200208,1.344739216,8.59
1382500,-74.401111,41.018333,5.97874,-4.68192,2073140,0.542233,13.6798,15.953523,271272000,-39900000000.0,164142000,34.1939,549.17,1.25937,0.842097,0.379449,0.376588,0.035923,0.025806,29.219364,28.367534,29.1881,0.035702,1.342615,1.25953,45674.92311,3.816181,1.364953085,5.99
1381000,-74.394722,40.896944,5.96897,-4.73942,3879460,0.425599,3.13477,18.057785,254228000,16279000000.0,310484000,36.9218,195.68,8.0689,0.723623,0.379449,0.385441,0.038434,0.024702,29.302729,28.362998,29.1732,0.035713,1.325477,1.16647,38221.5846,2.765104,1.091831327,7.03
